mile,mile_raw,lat,lon,elevation_ft,elevation_smooth_ft,grade_smooth_percent,segment_miles
3.165972770576204,3.173236237302879,46.972652999684215,-91.75633493810892,652.3622256,652.0219188627451,-0.20864324127948286,0.004935197900960642
3.1709116531831354,3.1781864508378,46.97260731831193,-91.75641582347453,652.4278424,652.045721035294,-0.21982223692548583,0.004938882606931205
3.175849896291174,3.1831360234066723,46.97256172075868,-91.75649679265916,652.5262676,652.0656633960784,-0.23152093161503653,0.004938243108038698
3.180785101699235,3.188082551306387,46.97251612320542,-91.75657767802477,652.5918844,652.0811026431373,-0.24354144426086477,0.0049352054080609165
3.1857203096076665,3.1930290817122087,46.97247052565217,-91.75665856339037,652.6903096,652.0913954745098,-0.2552706652180278,0.004935207908431494
3.1906592022155267,3.1979793052710033,46.972424844279885,-91.75673944875598,652.7887348,652.096541890196,-0.2672530573167614,0.004938892607860179
3.195594415129938,3.2029258406942898,46.97237924672663,-91.75682033412158,652.8543516,652.0958985882352,-0.2795280552857882,0.0049352129144111245
3.20052963054592,3.2078723786248857,46.97233364917338,-91.75690121948719,652.9527768,652.0888222666667,-0.292032895622173,0.004935215415982075
3.2054715686129867,3.212825654629868,46.972287967801094,-91.75698218867183,653.0183936,652.0746696235295,-0.30476815435833593,0.004941938067066776
3.2104067890344807,3.2177721975774602,46.97224237024784,-91.75706307403743,653.0840104,652.0534406588235,-0.31775247037236437,0.00493522042149408
3.215342011957542,3.2227187430323587,46.97219677269459,-91.75714395940304,653.1168187999999,652.0244920705882,-0.33094856521002425,0.0049352229230614775
3.219704141256775,3.227090880055384,46.972150253131986,-91.75720682367682,653.1168187999999,651.9878238588235,-0.344276254294927,0.004362129299232631
3.2240678527391893,3.2314646028914815,46.97210364975035,-91.75726960413158,653.1168187999999,651.9421494196079,-0.35770590850114126,0.004363711482414434
3.2284299855288183,3.2358367434129107,46.97205713018775,-91.75733246840537,653.1168187999999,651.8874687529411,-0.3711793959511661,0.004362132789629047
3.232789448266122,3.240206207756303,46.97201061062515,-91.75739524886012,653.0840104,651.8231385568628,-0.3846051075930785,0.004359462737303588
3.2371558341643123,3.244582611143899,46.971964007243514,-91.75745811313391,653.051202,651.7491588313725,-0.39806337266343583,0.004366385898190384
3.2415153003845183,3.248952078978184,46.97191748768091,-91.75752089358866,652.9855852,651.6655295764706,-0.4115240121607908,0.004359466220205999
3.2458774401521135,3.253324226493589,46.97187096811831,-91.75758375786245,652.9527768,651.571607490196,-0.42498086941261426,0.004362139767595252
3.250548469939884,3.2580059726936286,46.97181832976639,-91.75764628686011,652.88716,651.4680358745098,-0.43845162319708825,0.004671029787770564
3.255217500347776,3.2626857149267545,46.97176577523351,-91.7577088996768,652.8215432,651.3554580313726,-0.451844571289061,0.004669030407892016
3.2598885337780574,3.267367464777662,46.97171313688159,-91.75777142867446,652.723118,651.2332306588236,-0.4651689870798243,0.004671033430281302
3.2645550817219653,3.2720447188514625,46.971660582348704,-91.75783395767212,652.6246927999999,651.1013537568627,-0.4783940707081184,0.004666547943907862
3.269013914674428,3.276513781388049,46.97160702198744,-91.75788709893823,652.4934592,650.960470627451,-0.491465108530727,0.0044588329524626324
3.273470539815654,3.280980631048174,46.97155346162617,-91.7579401563853,652.3622256,650.8105812705882,-0.5042955306724677,0.004456625141226134
3.2779293755749794,3.2854496963980626,46.971499901264906,-91.75799329765141,652.1981836,650.6523289882354,-0.516860169815483,0.004458835759325375
3.2823812176048714,3.2899117519733005,46.97144642472267,-91.75804635509849,652.0341416,650.4850704784313,-0.5291937367868647,0.004451842029892017
3.2868400561692526,3.2943808201346805,46.971392864361405,-91.7580994963646,651.8372912,650.3088057411765,-0.5412423861590666,0.004458838564381118
3.2907363741135183,3.298286077124793,46.97134508751333,-91.75814375281334,651.6404408,650.1248213803921,-0.5530148410553869,0.0038963179442657037
3.294627810034981,3.3021864408916235,46.97129739448428,-91.75818800926208,651.410782,649.9324740941177,-0.564457328550444,0.0038914359214627936
3.298524129964769,3.3060916998718133,46.971249617636204,-91.75823226571083,651.1811232,649.7330504862745,-0.575500988468258,0.003896319929788117
3.3027980982774547,3.310375473646794,46.971195470541716,-91.75827652215958,650.918656,649.525907254902,-0.5861209582916096,0.004273968312685561
3.3070720676164616,3.3146592484504507,46.97114132344723,-91.75832077860832,650.6561888,649.3110444,-0.5963188509458227,0.004273969339006811
3.3113491684113874,3.3189461618943037,46.97108709253371,-91.75836495123804,650.3609131999999,649.0897485254901,-0.6060460338104987,0.0042771007949258255
3.3156231398052087,3.3232299387574895,46.97103294543922,-91.75840920768678,650.0656376,648.8620196313725,-0.6153119921701117,0.004273971393821352
3.319897112225643,3.3275137166496433,46.97097879834473,-91.75845346413553,649.7375536,648.6285010196078,-0.6241476288297985,0.004273972420434369
3.3245519954173353,3.3321792792096145,46.970917442813516,-91.75849478691816,649.4094696,648.3898359921569,-0.6324970490964817,0.004654883191692161
3.3292085273912644,3.3368464943345075,46.9708560872823,-91.75853619351983,649.0813856,648.1473111529411,-0.6403764221063136,0.004656531973929123
3.3338581628353388,3.341506797107326,46.970794815570116,-91.75857751630247,648.6876847999999,647.9009265019607,-0.6477310488281856,0.004649635444074374
3.338514696677004,3.34617401410424,46.9707334600389,-91.75861892290413,648.3267924,647.6513253411765,-0.6545566932753785,0.004656533841665311
3.3431659837047087,3.3508359722498,46.970672188326716,-91.7586603295058,647.9330916,647.3978643686274,-0.660793621693529,0.004651287027704676
3.34782087155016,3.3555015394742074,46.9706108327955,-91.75870165228844,647.5393908,647.1424734901962,-0.6664331083860273,0.0046548878454513165
3.352739728571864,3.360431681480622,46.970543442294,-91.75873601809144,647.1128816,646.8845094039216,-0.6714787119930463,0.004918857021703804
3.357662750844517,3.365365998294026,46.97047596797347,-91.75877030007541,646.7191808,646.6259020156863,-0.6758981011717121,0.004923022272653288
3.362587066754253,3.3703016117124114,46.97040849365294,-91.75880466587842,646.32548,646.3660080235294,-0.6796910799600951,0.004924315909735633
3.367511383333497,3.375237225801842,46.97034101933241,-91.75883903168142,645.9645876,646.1054707294118,-0.6828294732296765,0.004924316579244081
3.37243570058225,3.380172840562317,46.97027354501188,-91.75887339748442,645.5708868,645.8449334352941,-0.6852714718345094,0.004924317248752974
3.377353266539503,3.3851016885422833,46.97020615451038,-91.7589076794684,645.177186,645.5843961411765,-0.6870224819940169,0.004917565957253345
3.3822775851264417,3.3900373046440144,46.97013868018985,-91.7589420452714,644.8162936,645.3238588470588,-0.6880810979280473,0.004924318586938536
3.3872019043824753,3.3949729214163753,46.97007120586932,-91.7589764110744,644.4554012,645.0639648549019,-0.6884162750165943,0.004924319256033538
3.392124931319254,3.399907242904605,46.970003731548786,-91.75901069305837,644.0945088,644.8053574666667,-0.6878110402091404,0.004923026936778818
3.3970437943715575,3.404837390955455,46.96993634104729,-91.75904505886137,643.7336164000001,644.5493232862746,-0.6863884877144688,0.004918863052303379
3.4019681156357002,3.409773009740532,46.969868866726756,-91.75907942466438,643.372724,644.2958623137255,-0.6840809497487893,0.0049243212641427725
3.4068924375693515,3.414708629196654,46.969801392406225,-91.75911379046738,643.04464,644.0456178509804,-0.6808494105441845,0.004924321933651221
3.41181546717099,3.4196429533558574,46.969733918085694,-91.75914807245135,642.716556,643.7985898980393,-0.6766699495719338,0.0049230296016387065
3.41673979044366,3.4245785741540695,46.96966644376516,-91.75918243825436,642.4212804,643.5554217568628,-0.6715946795253434,0.004924323272669895
3.4216586568463896,3.429508725563032,46.969599053263664,-91.75921680405736,642.1260048,643.3154701254903,-0.6654977261781834,0.004918866402729538
3.4265816884464666,3.4344430517252587,46.96953157894313,-91.75925108604133,641.8307292,643.080021607843,-0.6589087627718381,0.00492303160007701
3.4315060137268314,3.439378674535772,46.9694641046226,-91.75928545184433,641.568262,642.8490762039215,-0.6514328917805763,0.004924325280364794
3.4364303396762907,3.4443142980169155,46.96939663030207,-91.75931981764734,641.3386032,642.6232772156862,-0.6430761571233703,0.004924325949459352
3.4413492087596094,3.449244452112617,46.96932923980057,-91.75935418345034,641.1089444,642.403267945098,-0.6338284762681665,0.004918869083318622
3.446272243024133,3.4541787809454028,46.96926176548004,-91.75938846543431,640.912094,642.1896916941176,-0.623309422539067,0.0049230342645234515
3.4511965709817023,3.4591144064392627,46.96919429115951,-91.75942283123732,640.748052,641.9825484627452,-0.6118761969917191,0.004924327957569474
3.45612089960878,3.4640500326041677,46.96912681683898,-91.75945719704032,640.5512016,641.7811949490196,-0.599548723027877,0.004924328627077923
3.461038476904666,3.4689788919487796,46.96905942633748,-91.75949147902429,640.3871596,641.5869177568627,-0.586267444126017,0.0049175772958856
3.465962806869734,3.4739145194547443,46.96899195201695,-91.7595258448273,640.1903092,641.3990735843138,-0.5721281074502635,0.004924329965068086
3.470887137504508,3.478850147631951,46.96892447769642,-91.7595602106303,640.0590756,641.2183057333334,-0.5556831581774926,0.0049243306347741544
3.4758114688087915,3.4837857764802034,46.96885700337589,-91.7595945764333,639.8950335999999,641.0452575058823,-0.5382804227650405,0.004924331304283491
3.4807345077380525,3.488720109988429,46.96878952905536,-91.75962885841727,639.7966084,640.8805722039216,-0.5200442936114181,0.004923038929260937
3.485653382851559,3.493650270128153,46.96872213855386,-91.75966322422028,639.6981832,640.7236065254901,-0.5020967318430986,0.004918875113506527
3.4905777161633416,3.49858590098851,46.96865466423333,-91.75969759002328,639.599758,640.575003772549,-0.4832986941319397,0.004924333311782547
3.4955007570906274,3.503520236499344,46.968587189912796,-91.75973187200725,639.5341412,640.4334773411765,-0.4637270593164206,0.004923040927285793
3.500425091741625,3.5084558687019887,46.968519715592265,-91.75976623781025,639.4357160000001,640.2990272313725,-0.44320800758829193,0.004924334650997508
3.505343969535307,3.513386031528037,46.968452325090766,-91.75980060361326,639.3372908,640.172296745098,-0.4219075015342288,0.004918877793682164
3.510268305524295,3.518321665071742,46.968384850770235,-91.75983496941626,639.2388656,640.0519992784314,-0.40021098520801035,0.0049243359889881155
3.515191349116857,3.523256003253967,46.968317376449704,-91.75986925140023,639.1732488,639.9394214352941,-0.37786358411731247,0.004923043592561793
